x,y,radiation
-8.0195,26.0561,3.83
-8.0195,26.5572,3.54
-8.0195,27.0583,3.26
-8.0195,27.5594,2.93
-8.5207,0.0,5.09
-8.5207,0.5011,5.09
-8.5207,1.0022,5.09
-8.5207,1.5033,5.06
-8.5207,2.0043,5.06
-8.5207,2.5054,5.06
-8.5207,3.0065,5.09
-8.5207,3.5076,5.09
-8.5207,4.0087,5.08
-8.5207,4.5097,5.08
-8.5207,5.0108,5.03
-8.5207,5.5119,5.03
-8.5207,6.013,5.03
-8.5207,6.514,5.05
-8.5207,7.0151,5.05
-8.5207,7.5162,5.05
-8.5207,8.0173,5.04
-8.5207,8.5184,5.04
-8.5207,9.0194,5.04
-8.5207,9.5205,5.04
-8.5207,10.0216,5.03
-8.5207,10.5227,4.98
-8.5207,11.0238,4.98
-8.5207,11.5248,4.98
-8.5207,12.0259,4.98
-8.5207,12.527,4.97
-8.5207,13.0281,4.96
-8.5207,13.5292,4.96
-8.5207,14.0302,4.95
-8.5207,14.5313,4.99
-8.5207,15.0324,4.98
-8.5207,15.5335,4.97
-8.5207,16.0346,4.94
-8.5207,16.5356,4.94
-8.5207,17.0367,4.93
-8.5207,17.5378,4.92
-8.5207,18.0389,4.91
-8.5207,18.5399,4.90
-8.5207,19.041,4.88
-8.5207,19.5421,4.86
-8.5207,20.0432,4.85
-8.5207,20.5443,4.83
-8.5207,21.0453,4.82
-8.5207,21.5464,4.86
-8.5207,22.0475,4.84
-8.5207,22.5486,4.72
-8.5207,23.0497,4.62
-8.5207,23.5507,4.54
-8.5207,24.0518,4.49
-8.5207,24.5529,4.39
-8.5207,25.054,4.21
-8.5207,25.5551,4.10
-8.5207,26.0561,3.79
-8.5207,26.5572,3.56
-8.5207,27.0583,3.28
-8.5207,27.5594,2.92
-9.0219,0.0,5.10
-9.0219,0.5011,5.08
-9.0219,1.0022,5.07
-9.0219,1.5033,5.06
-9.0219,2.0043,5.07
-9.0219,2.5054,5.09
-9.0219,3.0065,5.09
-9.0219,3.5076,5.09
-9.0219,4.0087,5.09
-9.0219,4.5097,5.04
-9.0219,5.0108,5.04
-9.0219,5.5119,5.04
-9.0219,6.013,5.05
-9.0219,6.514,5.06
-9.0219,7.0151,5.06
-9.0219,7.5162,5.04
-9.0219,8.0173,5.04
-9.0219,8.5184,5.03
-9.0219,9.0194,5.06
-9.0219,9.5205,5.06
-9.0219,10.0216,5.05
-9.0219,10.5227,5.03
-9.0219,11.0238,5.02
-9.0219,11.5248,5.02
-9.0219,12.0259,5.02
-9.0219,12.527,5.08
-9.0219,13.0281,5.08
-9.0219,13.5292,5.07
-9.0219,14.0302,4.99
-9.0219,14.5313,4.98
-9.0219,15.0324,4.98
-9.0219,15.5335,4.99
-9.0219,16.0346,4.99
-9.0219,16.5356,4.99
-9.0219,17.0367,4.94
-9.0219,17.5378,4.93
-9.0219,18.0389,4.92
-9.0219,18.5399,4.92
-9.0219,19.041,4.86
-9.0219,19.5421,4.85
-9.0219,20.0432,4.85
-9.0219,20.5443,4.90
-9.0219,21.0453,4.89
-9.0219,21.5464,4.87
-9.0219,22.0475,4.85
-9.0219,22.5486,4.70
-9.0219,23.0497,4.66
-9.0219,23.5507,4.57
-9.0219,24.0518,4.49
-9.0219,24.5529,4.41
-9.0219,25.054,4.20
-9.0219,25.5551,4.12
-9.0219,26.0561,3.81
-9.0219,26.5572,3.62
-9.0219,27.0583,3.25
-9.0219,27.5594,2.93
-9.5232,0.0,5.10
-9.5232,0.5011,5.09
-9.5232,1.0022,5.07
-9.5232,1.5033,5.06
-9.5232,2.0043,5.06
-9.5232,2.5054,5.08
-9.5232,3.0065,5.08
-9.5232,3.5076,5.07
-9.5232,4.0087,5.07
-9.5232,4.5097,5.09
-9.5232,5.0108,5.09
-9.5232,5.5119,5.08
-9.5232,6.013,5.06
-9.5232,6.514,5.03
-9.5232,7.0151,5.03
-9.5232,7.5162,5.04
-9.5232,8.0173,5.04
-9.5232,8.5184,5.05
-9.5232,9.0194,5.07
-9.5232,9.5205,5.06
-9.5231,10.0216,5.04
-9.5231,10.5227,5.03
-9.5231,11.0238,5.03
-9.5231,11.5248,5.02
-9.5231,12.0259,5.09
-9.5231,12.527,5.09
-9.5231,13.0281,5.08
-9.5231,13.5292,5.02
-9.5231,14.0302,4.99
-9.5231,14.5313,4.99
-9.5231,15.0324,4.99
-9.5231,15.5335,5.01
-9.5231,16.0346,5.00
-9.5231,16.5356,4.99
-9.5231,17.0367,5.03
-9.5231,17.5378,5.03
-9.5231,18.0389,5.03
-9.5231,18.54,4.96
-9.5231,19.041,4.95
-9.5231,19.5421,4.94
-9.5231,20.0432,4.91
-9.5231,20.5443,4.90
-9.5231,21.0453,4.89
-9.5231,21.5464,4.79
-9.5231,22.0475,4.77
-9.5231,22.5486,4.69
-9.5231,23.0497,4.67
-9.5231,23.5507,4.58
-9.5231,24.0518,4.51
-9.5231,24.5529,4.36
-9.5231,25.054,4.24
-9.5231,25.5551,4.13
-9.5231,26.0561,3.87
-9.5231,26.5572,3.59
-9.5231,27.0583,3.31
-9.5231,27.5594,2.94
-10.0244,0.0,5.10
-10.0244,0.5011,5.10
-10.0244,1.0022,5.10
-10.0244,1.5033,5.08
-10.0244,2.0043,5.08
-10.0244,2.5054,5.08
-10.0244,3.0065,5.08
-10.0244,3.5076,5.08
-10.0244,4.0087,5.09
-10.0244,4.5097,5.09
-10.0244,5.0108,5.09
-10.0244,5.5119,5.08
-10.0244,6.013,5.03
-10.0244,6.514,5.02
-10.0244,7.0151,5.02
-10.0244,7.5162,5.02
-10.0244,8.0173,5.02
-10.0244,8.5184,5.02
-10.0244,9.0194,5.07
-10.0244,9.5205,5.07
-10.0244,10.0216,5.00
-10.0244,10.5227,5.00
-10.0244,11.0238,5.00
-10.0244,11.5248,5.01
-10.0244,12.0259,5.01
-10.0244,12.527,5.04
-10.0244,13.0281,5.07
-10.0244,13.5292,5.04
-10.0244,14.0302,5.04
-10.0244,14.5313,5.03
-10.0244,15.0324,5.03
-10.0244,15.5335,5.02
-10.0244,16.0346,5.02
-10.0244,16.5356,5.03
-10.0244,17.0367,5.03
-10.0244,17.5378,5.02
-10.0244,18.0389,4.96
-10.0244,18.54,4.96
-10.0244,19.041,4.96
-10.0243,19.5421,4.88
-10.0243,20.0432,4.88
-10.0243,20.5443,4.81
-10.0243,21.0453,4.79
-10.0243,21.5464,4.80
-10.0243,22.0475,4.78
-10.0243,22.5486,4.74
-10.0243,23.0497,4.70
-10.0243,23.5507,4.53
-10.0243,24.0518,4.52
-10.0243,24.5529,4.38
-10.0243,25.054,4.26
-10.0243,25.5551,4.10
-10.0243,26.0561,3.88
-10.0243,26.5572,3.59
-10.0243,27.0583,3.31
-10.0243,27.5594,2.89
-10.5256,0.0,5.10
-10.5256,0.5011,5.10
-10.5256,1.0022,5.10
-10.5256,1.5033,5.12
-10.5256,2.0043,5.12
-10.5256,2.5054,5.11
-10.5256,3.0065,5.08
-10.5256,3.5076,5.08
-10.5256,4.0087,5.09
-10.5256,4.5097,5.09
-10.5256,5.0108,5.09
-10.5256,5.5119,5.11
-10.5256,6.013,5.09
-10.5256,6.5141,5.06
-10.5256,7.0151,5.03
-10.5256,7.5162,5.03
-10.5256,8.0173,5.02
-10.5256,8.5184,5.02
-10.5256,9.0194,5.00
-10.5256,9.5205,5.00
-10.5256,10.0216,5.00
-10.5256,10.5227,5.00
-10.5256,11.0238,5.01
-10.5256,11.5248,5.01
-10.5256,12.0259,5.01
-10.5256,12.527,5.03
-10.5256,13.0281,5.05
-10.5256,13.5292,5.05
-10.5256,14.0302,5.04
-10.5256,14.5313,5.04
-10.5256,15.0324,5.04
-10.5256,15.5335,5.04
-10.5256,16.0346,5.04
-10.5256,16.5356,5.04
-10.5256,17.0367,5.04
-10.5256,17.5378,4.96
-10.5256,18.0389,4.96
-10.5256,18.54,4.95
-10.5256,19.041,4.90
-10.5256,19.5421,4.89
-10.5256,20.0432,4.87
-10.5256,20.5443,4.82
-10.5256,21.0453,4.79
-10.5256,21.5464,4.81
-10.5256,22.0475,4.86
-10.5256,22.5486,4.76
-10.5256,23.0497,4.64
-10.5256,23.5507,4.54
-10.5256,24.0518,4.56
-10.5256,24.5529,4.40
-10.5256,25.054,4.26
-10.5256,25.5551,4.09
-10.5256,26.0561,3.90
-10.5256,26.5572,3.60
-10.5256,27.0583,3.25
-10.5256,27.5594,2.89
-11.0268,0.0,5.10
-11.0268,0.5011,5.11
-11.0268,1.0022,5.12
-11.0268,1.5033,5.12
-11.0268,2.0043,5.12
-11.0268,2.5054,5.12
-11.0268,3.0065,5.08
-11.0268,3.5076,5.08
-11.0268,4.0087,5.08
-11.0268,4.5097,5.10
-11.0268,5.0108,5.11
-11.0268,5.5119,5.11
-11.0268,6.013,5.11
-11.0268,6.5141,5.09
-11.0268,7.0151,5.03
-11.0268,7.5162,5.03
-11.0268,8.0173,5.03
-11.0268,8.5184,5.05
-11.0268,9.0194,5.05
-11.0268,9.5205,5.02
-11.0268,10.0216,5.00
-11.0268,10.5227,5.00
-11.0268,11.0238,5.00
-11.0268,11.5248,5.02
-11.0268,12.0259,5.02
-11.0268,12.527,5.03
-11.0268,13.0281,5.03
-11.0268,13.5292,5.03
-11.0268,14.0302,5.05
-11.0268,14.5313,5.04
-11.0268,15.0324,5.04
-11.0268,15.5335,5.04
-11.0268,16.0346,5.05
-11.0268,16.5356,5.05
-11.0268,17.0367,4.99
-11.0268,17.5378,4.96
-11.0268,18.0389,4.96
-11.0268,18.54,4.94
-11.0268,19.041,4.93
-11.0268,19.5421,4.93
-11.0268,20.0432,4.93
-11.0268,20.5443,4.85
-11.0268,21.0453,4.84
-11.0268,21.5464,4.84
-11.0268,22.0475,4.86
-11.0268,22.5486,4.84
-11.0268,23.0497,4.64
-11.0268,23.5507,4.59
-11.0268,24.0518,4.56
-11.0268,24.5529,4.41
-11.0268,25.054,4.28
-11.0268,25.5551,4.08
-11.0268,26.0561,3.89
-11.0268,26.5572,3.56
-11.0268,27.0583,3.30
-11.0268,27.5594,2.92
-11.528,0.0,5.07
-11.528,0.5011,5.07
-11.528,1.0022,5.09
-11.528,1.5033,5.12
-11.528,2.0043,5.10
-11.528,2.5054,5.08
-11.528,3.0065,5.08
-11.528,3.5076,5.08
-11.528,4.0087,5.08
-11.528,4.5097,5.11
-11.528,5.0108,5.11
-11.528,5.5119,5.11
-11.528,6.013,5.11
-11.528,6.5141,5.06
-11.528,7.0151,5.06
-11.528,7.5162,5.06
-11.528,8.0173,5.06
-11.528,8.5184,5.06
-11.528,9.0194,5.05
-11.528,9.5205,5.05
-11.528,10.0216,5.05
-11.528,10.5227,5.05
-11.528,11.0238,5.05
-11.528,11.5248,5.04
-11.528,12.0259,5.04
-11.528,12.527,5.04
-11.528,13.0281,5.03
-11.528,13.5292,5.03
-11.528,14.0302,5.01
-11.528,14.5313,5.01
-11.528,15.0324,5.01
-11.528,15.5335,5.06
-11.528,16.0346,5.06
-11.528,16.5356,5.06
-11.528,17.0367,5.04
-11.528,17.5378,4.96
-11.528,18.0389,4.96
-11.528,18.54,4.95
-11.528,19.041,4.94
-11.528,19.5421,4.93
-11.528,20.0432,4.89
-11.528,20.5443,4.84
-11.528,21.0453,4.83
-11.528,21.5464,4.85
-11.528,22.0475,4.82
-11.528,22.5486,4.74
-11.528,23.0497,4.66
-11.528,23.5507,4.60
-11.528,24.0518,4.48
-11.528,24.5529,4.31
-11.528,25.054,4.25
-11.528,25.5551,4.08
-11.528,26.0561,3.84
-11.528,26.5572,3.57
-11.528,27.0583,3.31
-11.528,27.5594,2.91
-12.0293,0.0,5.07
-12.0293,0.5011,5.07
-12.0293,1.0022,5.07
-12.0293,1.5033,5.12
-12.0293,2.0043,5.08
-12.0293,2.5054,5.08
-12.0293,3.0065,5.08
-12.0293,3.5076,5.08
-12.0293,4.0087,5.08
-12.0293,4.5097,5.08
-12.0293,5.0108,5.08
-12.0293,5.5119,5.08
-12.0293,6.013,5.07
-12.0293,6.5141,5.07
-12.0293,7.0151,5.06
-12.0293,7.5162,5.06
-12.0293,8.0173,5.06
-12.0293,8.5184,5.06
-12.0292,9.0195,5.06
-12.0292,9.5205,5.06
-12.0292,10.0216,5.06
-12.0292,10.5227,5.05
-12.0292,11.0238,5.05
-12.0292,11.5248,5.07
-12.0292,12.0259,5.06
-12.0292,12.527,5.05
-12.0292,13.0281,5.03
-12.0292,13.5292,5.02
-12.0292,14.0302,5.01
-12.0292,14.5313,5.01
-12.0292,15.0324,5.01
-12.0292,15.5335,5.07
-12.0292,16.0346,5.06
-12.0292,16.5356,5.06
-12.0292,17.0367,5.06
-12.0292,17.5378,4.97
-12.0292,18.0389,4.97
-12.0292,18.54,4.96
-12.0292,19.041,4.93
-12.0292,19.5421,4.92
-12.0292,20.0432,4.93
-12.0292,20.5443,4.92
-12.0292,21.0454,4.86
-12.0292,21.5464,4.85
-12.0292,22.0475,4.80
-12.0292,22.5486,4.76
-12.0292,23.0497,4.67
-12.0292,23.5507,4.62
-12.0292,24.0518,4.48
-12.0292,24.5529,4.32
-12.0292,25.054,4.28
-12.0292,25.5551,4.15
-12.0292,26.0561,3.86
-12.0292,26.5572,3.57
-12.0292,27.0583,3.35
-12.0292,27.5594,2.97
-12.5305,0.0,5.07
-12.5305,0.5011,5.07
-12.5305,1.0022,5.07
-12.5305,1.5033,5.11
-12.5305,2.0043,5.11
-12.5305,2.5054,5.11
-12.5305,3.0065,5.09
-12.5305,3.5076,5.09
-12.5305,4.0087,5.08
-12.5305,4.5097,5.08
-12.5305,5.0108,5.08
-12.5305,5.5119,5.08
-12.5305,6.013,5.07
-12.5305,6.5141,5.07
-12.5305,7.0151,5.07
-12.5305,7.5162,5.07
-12.5305,8.0173,5.08
-12.5305,8.5184,5.08
-12.5305,9.0195,5.07
-12.5305,9.5205,5.06
-12.5305,10.0216,5.06
-12.5305,10.5227,5.06
-12.5305,11.0238,5.08
-12.5305,11.5248,5.08
-12.5305,12.0259,5.07
-12.5305,12.527,5.07
-12.5305,13.0281,5.09
-12.5305,13.5292,5.07
-12.5305,14.0302,5.05
-12.5305,14.5313,5.01
-12.5305,15.0324,5.01
-12.5305,15.5335,5.06
-12.5305,16.0346,5.06
-12.5305,16.5356,5.06
-12.5305,17.0367,5.00
-12.5305,17.5378,4.98
-12.5304,18.0389,4.98
-12.5304,18.54,4.94
-12.5304,19.041,4.93
-12.5304,19.5421,4.93
-12.5304,20.0432,4.92
-12.5304,20.5443,4.90
-12.5304,21.0454,4.87
-12.5304,21.5464,4.85
-12.5304,22.0475,4.82
-12.5304,22.5486,4.67
-12.5304,23.0497,4.65
-12.5304,23.5507,4.61
-12.5304,24.0518,4.56
-12.5304,24.5529,4.38
-12.5304,25.054,4.25
-12.5304,25.5551,4.16
-12.5304,26.0561,3.81
-12.5304,26.5572,3.57
-12.5304,27.0583,3.35
-12.5304,27.5594,2.92
-13.0317,0.0,5.07
-13.0317,0.5011,5.11
-13.0317,1.0022,5.11
-13.0317,1.5033,5.11
-13.0317,2.0043,5.11
-13.0317,2.5054,5.11
-13.0317,3.0065,5.15
-13.0317,3.5076,5.14
-13.0317,4.0087,5.12
-13.0317,4.5097,5.09
-13.0317,5.0108,5.08
-13.0317,5.5119,5.08
-13.0317,6.013,5.10
-13.0317,6.5141,5.09
-13.0317,7.0151,5.09
-13.0317,7.5162,5.08
-13.0317,8.0173,5.08
-13.0317,8.5184,5.08
-13.0317,9.0195,5.08
-13.0317,9.5205,5.08
-13.0317,10.0216,5.08
-13.0317,10.5227,5.08
-13.0317,11.0238,5.08
-13.0317,11.5248,5.08
-13.0317,12.0259,5.08
-13.0317,12.527,5.09
-13.0317,13.0281,5.09
-13.0317,13.5292,5.09
-13.0317,14.0302,5.09
-13.0317,14.5313,5.06
-13.0317,15.0324,5.06
-13.0317,15.5335,5.06
-13.0317,16.0346,5.06
-13.0317,16.5356,5.06
-13.0317,17.0367,5.02
-13.0317,17.5378,5.02
-13.0317,18.0389,5.01
-13.0317,18.54,4.96
-13.0317,19.041,4.95
-13.0317,19.5421,4.95
-13.0317,20.0432,4.94
-13.0317,20.5443,4.88
-13.0317,21.0454,4.87
-13.0317,21.5464,4.80
-13.0317,22.0475,4.79
-13.0317,22.5486,4.67
-13.0317,23.0497,4.67
-13.0317,23.5507,4.65
-13.0317,24.0518,4.58
-13.0317,24.5529,4.39
-13.0317,25.054,4.26
-13.0317,25.5551,4.07
-13.0317,26.0561,3.81
-13.0317,26.5572,3.64
-13.0317,27.0583,3.31
-13.0316,27.5594,2.97
-13.5329,0.0,5.09
-13.5329,0.5011,5.10
-13.5329,1.0022,5.10
-13.5329,1.5033,5.11
-13.5329,2.0043,5.13
-13.5329,2.5054,5.14
-13.5329,3.0065,5.15
-13.5329,3.5076,5.15
-13.5329,4.0087,5.15
-13.5329,4.5097,5.09
-13.5329,5.0108,5.10
-13.5329,5.5119,5.10
-13.5329,6.013,5.10
-13.5329,6.5141,5.09
-13.5329,7.0151,5.09
-13.5329,7.5162,5.09
-13.5329,8.0173,5.08
-13.5329,8.5184,5.08
-13.5329,9.0195,5.08
-13.5329,9.5205,5.08
-13.5329,10.0216,5.08
-13.5329,10.5227,5.08
-13.5329,11.0238,5.11
-13.5329,11.5249,5.11
-13.5329,12.0259,5.11
-13.5329,12.527,5.09
-13.5329,13.0281,5.09
-13.5329,13.5292,5.09
-13.5329,14.0302,5.09
-13.5329,14.5313,5.02
-13.5329,15.0324,5.03
-13.5329,15.5335,5.04
-13.5329,16.0346,5.04
-13.5329,16.5356,5.03
-13.5329,17.0367,5.02
-13.5329,17.5378,5.02
-13.5329,18.0389,4.98
-13.5329,18.54,4.96
-13.5329,19.041,4.96
-13.5329,19.5421,4.95
-13.5329,20.0432,4.92
-13.5329,20.5443,4.88
-13.5329,21.0454,4.85
-13.5329,21.5464,4.81
-13.5329,22.0475,4.79
-13.5329,22.5486,4.71
-13.5329,23.0497,4.68
-13.5329,23.5508,4.65
-13.5329,24.0518,4.49
-13.5329,24.5529,4.44
-13.5329,25.054,4.31
-13.5329,25.5551,4.06
-13.5329,26.0561,3.86
-13.5329,26.5572,3.67
-13.5329,27.0583,3.34
-13.5329,27.5594,2.95
-14.0341,0.0,5.09
-14.0341,0.5011,5.09
-14.0341,1.0022,5.09
-14.0341,1.5033,5.11
-14.0341,2.0043,5.15
-14.0341,2.5054,5.15
-14.0341,3.0065,5.15
-14.0341,3.5076,5.15
-14.0341,4.0087,5.15
-14.0341,4.5097,5.09
-14.0341,5.0108,5.09
-14.0341,5.5119,5.09
-14.0341,6.013,5.10
-14.0341,6.5141,5.10
-14.0341,7.0151,5.06
-14.0341,7.5162,5.06
-14.0341,8.0173,5.06
-14.0341,8.5184,5.05
-14.0341,9.0195,5.09
-14.0341,9.5205,5.08
-14.0341,10.0216,5.10
-14.0341,10.5227,5.11
-14.0341,11.0238,5.11
-14.0341,11.5249,5.11
-14.0341,12.0259,5.11
-14.0341,12.527,5.04
-14.0341,13.0281,5.04
-14.0341,13.5292,5.03
-14.0341,14.0302,5.03
-14.0341,14.5313,5.02
-14.0341,15.0324,5.02
-14.0341,15.5335,5.02
-14.0341,16.0346,5.03
-14.0341,16.5356,5.02
-14.0341,17.0367,5.02
-14.0341,17.5378,5.01
-14.0341,18.0389,4.96
-14.0341,18.54,4.96
-14.0341,19.041,4.96
-14.0341,19.5421,4.95
-14.0341,20.0432,4.94
-14.0341,20.5443,4.87
-14.0341,21.0454,4.85
-14.0341,21.5464,4.81
-14.0341,22.0475,4.81
-14.0341,22.5486,4.74
-14.0341,23.0497,4.69
-14.0341,23.5508,4.63
-14.0341,24.0518,4.51
-14.0341,24.5529,4.44
-14.0341,25.054,4.31
-14.0341,25.5551,4.09
-14.0341,26.0561,3.88
-14.0341,26.5572,3.61
-14.0341,27.0583,3.39
-14.0341,27.5594,2.96
-14.5354,0.0,5.09
-14.5354,0.5011,5.09
-14.5354,1.0022,5.09
-14.5354,1.5033,5.07
-14.5354,2.0043,5.07
-14.5354,2.5054,5.07
-14.5354,3.0065,5.11
-14.5354,3.5076,5.09
-14.5354,4.0087,5.09
-14.5354,4.5097,5.09
-14.5354,5.0108,5.09
-14.5354,5.5119,5.09
-14.5354,6.013,5.07
-14.5353,6.5141,5.06
-14.5353,7.0151,5.06
-14.5353,7.5162,5.06
-14.5353,8.0173,5.06
-14.5353,8.5184,5.11
-14.5353,9.0195,5.10
-14.5353,9.5205,5.10
-14.5353,10.0216,5.11
-14.5353,10.5227,5.11
-14.5353,11.0238,5.11
-14.5353,11.5249,5.08
-14.5353,12.0259,5.06
-14.5353,12.527,5.04
-14.5353,13.0281,5.04
-14.5353,13.5292,5.04
-14.5353,14.0302,5.03
-14.5353,14.5313,5.02
-14.5353,15.0324,5.02
-14.5353,15.5335,5.00
-14.5353,16.0346,5.00
-14.5353,16.5356,5.00
-14.5353,17.0367,4.96
-14.5353,17.5378,4.96
-14.5353,18.0389,4.95
-14.5353,18.54,4.95
-14.5353,19.041,4.90
-14.5353,19.5421,4.89
-14.5353,20.0432,4.97
-14.5353,20.5443,4.92
-14.5353,21.0454,4.86
-14.5353,21.5464,4.82
-14.5353,22.0475,4.81
-14.5353,22.5486,4.74
-14.5353,23.0497,4.70
-14.5353,23.5508,4.63
-14.5353,24.0518,4.48
-14.5353,24.5529,4.41
-14.5353,25.054,4.26
-14.5353,25.5551,4.09
-14.5353,26.0561,3.90
-14.5353,26.5572,3.63
-14.5353,27.0583,3.41
-14.5353,27.5594,2.93
-15.0366,0.0,5.10
-15.0366,0.5011,5.07
-15.0366,1.0022,5.07
-15.0366,1.5033,5.07
-15.0366,2.0043,5.07
-15.0366,2.5054,5.07
-15.0366,3.0065,5.12
-15.0366,3.5076,5.11
-15.0366,4.0087,5.11
-15.0366,4.5097,5.09
-15.0366,5.0108,5.09
-15.0366,5.5119,5.09
-15.0366,6.013,5.06
-15.0366,6.5141,5.06
-15.0366,7.0151,5.06
-15.0366,7.5162,5.09
-15.0366,8.0173,5.10
-15.0366,8.5184,5.11
-15.0366,9.0195,5.11
-15.0366,9.5205,5.11
-15.0366,10.0216,5.10
-15.0366,10.5227,5.10
-15.0366,11.0238,5.10
-15.0366,11.5249,5.08
-15.0366,12.0259,5.05
-15.0366,12.527,5.04
-15.0366,13.0281,5.04
-15.0366,13.5292,5.04
-15.0366,14.0302,5.00
-15.0366,14.5313,5.00
-15.0366,15.0324,5.00
-15.0366,15.5335,5.00
-15.0366,16.0346,5.00
-15.0366,16.5356,5.00
-15.0365,17.0367,4.96
-15.0365,17.5378,4.95
-15.0365,18.0389,4.95
-15.0365,18.54,4.91
-15.0365,19.041,4.90
-15.0365,19.5421,4.94
-15.0365,20.0432,4.97
-15.0365,20.5443,4.94
-15.0365,21.0454,4.85
-15.0365,21.5464,4.82
-15.0365,22.0475,4.82
-15.0365,22.5486,4.77
-15.0365,23.0497,4.67
-15.0365,23.5508,4.62
-15.0365,24.0518,4.49
-15.0365,24.5529,4.41
-15.0365,25.054,4.27
-15.0365,25.5551,4.05
-15.0365,26.0561,3.92
-15.0365,26.5572,3.62
-15.0365,27.0583,3.34
-15.0365,27.5594,2.95
-15.5378,0.0,5.13
-15.5378,0.5011,5.12
-15.5378,1.0022,5.10
-15.5378,1.5033,5.08
-15.5378,2.0043,5.09
-15.5378,2.5054,5.11
-15.5378,3.0065,5.12
-15.5378,3.5076,5.12
-15.5378,4.0087,5.12
-15.5378,4.5097,5.09
-15.5378,5.0108,5.12
-15.5378,5.5119,5.12
-15.5378,6.013,5.12
-15.5378,6.5141,5.12
-15.5378,7.0151,5.13
-15.5378,7.5162,5.13
-15.5378,8.0173,5.12
-15.5378,8.5184,5.11
-15.5378,9.0195,5.10
-15.5378,9.5205,5.10
-15.5378,10.0216,5.10
-15.5378,10.5227,5.10
-15.5378,11.0238,5.10
-15.5378,11.5249,5.02
-15.5378,12.0259,5.02
-15.5378,12.527,5.02
-15.5378,13.0281,5.01
-15.5378,13.5292,5.01
-15.5378,14.0302,5.01
-15.5378,14.5313,5.00
-15.5378,15.0324,5.00
-15.5378,15.5335,5.00
-15.5378,16.0346,5.00
-15.5378,16.5356,5.00
-15.5378,17.0367,5.03
-15.5378,17.5378,5.03
-15.5378,18.0389,5.03
-15.5378,18.54,4.91
-15.5378,19.041,4.90
-15.5378,19.5421,4.93
-15.5378,20.0432,4.92
-15.5378,20.5443,4.93
-15.5378,21.0454,4.92
-15.5378,21.5464,4.83
-15.5378,22.0475,4.81
-15.5378,22.5486,4.74
-15.5378,23.0497,4.67
-15.5378,23.5508,4.63
-15.5378,24.0518,4.53
-15.5378,24.5529,4.39
-15.5378,25.054,4.26
-15.5378,25.5551,4.06
-15.5378,26.0562,3.89
-15.5377,26.5572,3.61
-15.5377,27.0583,3.34
-15.5377,27.5594,3.00
-16.039,0.0,5.13
-16.039,0.5011,5.13
-16.039,1.0022,5.13
-16.039,1.5033,5.07
-16.039,2.0043,5.12
-16.039,2.5054,5.12
-16.039,3.0065,5.12
-16.039,3.5076,5.12
-16.039,4.0087,5.12
-16.039,4.5097,5.13
-16.039,5.0108,5.12
-16.039,5.5119,5.12
-16.039,6.013,5.13
-16.039,6.5141,5.13
-16.039,7.0151,5.13
-16.039,7.5162,5.13
-16.039,8.0173,5.13
-16.039,8.5184,5.11
-16.039,9.0195,5.10
-16.039,9.5205,5.10
-16.039,10.0216,5.10
-16.039,10.5227,5.06
-16.039,11.0238,5.03
-16.039,11.5249,5.02
-16.039,12.0259,5.02
-16.039,12.527,5.02
-16.039,13.0281,5.01
-16.039,13.5292,5.01
-16.039,14.0303,5.01
-16.039,14.5313,5.00
-16.039,15.0324,5.04
-16.039,15.5335,5.04
-16.039,16.0346,5.04
-16.039,16.5356,5.04
-16.039,17.0367,5.03
-16.039,17.5378,5.03
-16.039,18.0389,5.03
-16.039,18.54,4.93
-16.039,19.041,4.93
-16.039,19.5421,4.94
-16.039,20.0432,4.93
-16.039,20.5443,4.93
-16.039,21.0454,4.92
-16.039,21.5464,4.84
-16.039,22.0475,4.82
-16.039,22.5486,4.75
-16.039,23.0497,4.68
-16.039,23.5508,4.60
-16.039,24.0518,4.52
-16.039,24.5529,4.41
-16.039,25.054,4.25
-16.039,25.5551,4.04
-16.039,26.0562,3.88
-16.039,26.5572,3.60
-16.039,27.0583,3.34
-16.039,27.5594,2.91
-16.5402,0.0,5.13
-16.5402,0.5011,5.13
-16.5402,1.0022,5.13
-16.5402,1.5033,5.10
-16.5402,2.0043,5.10
-16.5402,2.5054,5.10
-16.5402,3.0065,5.11
-16.5402,3.5076,5.15
-16.5402,4.0087,5.15
-16.5402,4.5097,5.14
-16.5402,5.0108,5.13
-16.5402,5.5119,5.13
-16.5402,6.013,5.13
-16.5402,6.5141,5.13
-16.5402,7.0151,5.13
-16.5402,7.5162,5.13
-16.5402,8.0173,5.13
-16.5402,8.5184,5.13
-16.5402,9.0195,5.13
-16.5402,9.5205,5.13
-16.5402,10.0216,5.11
-16.5402,10.5227,5.02
-16.5402,11.0238,5.02
-16.5402,11.5249,5.02
-16.5402,12.0259,5.02
-16.5402,12.527,5.02
-16.5402,13.0281,5.07
-16.5402,13.5292,5.07
-16.5402,14.0303,5.06
-16.5402,14.5313,5.05
-16.5402,15.0324,5.05
-16.5402,15.5335,5.04
-16.5402,16.0346,5.04
-16.5402,16.5356,5.04
-16.5402,17.0367,5.04
-16.5402,17.5378,5.03
-16.5402,18.0389,4.95
-16.5402,18.54,4.93
-16.5402,19.041,4.92
-16.5402,19.5421,4.98
-16.5402,20.0432,4.98
-16.5402,20.5443,4.98
-16.5402,21.0454,4.88
-16.5402,21.5464,4.86
-16.5402,22.0475,4.80
-16.5402,22.5486,4.78
-16.5402,23.0497,4.68
